hhid,HV002,HV005,HV009,HV014,HV021,HV022,HV023,HV206,HV237,HV237B,HML1,SH125A,HH_edu,HH_res,SES
      135142,142,2175181,6,1,135,5,4,0,1,0,2,0,Secondary,Urban,Highes
      135147,147,2175181,1,0,135,5,4,0,1,1,2,0,Higher_than,Urban,Highes
      135157,157,2175181,5,1,135,5,4,1,1,1,3,0,Higher_than,Urban,Highes
      135176,176,2175181,3,0,135,5,4,1,1,1,2,0,Secondary,Urban,Highes
      135177,177,2175181,2,0,135,5,4,1,0,0,1,0,Secondary,Urban,Highes
      135180,180,2175181,3,0,135,5,4,1,0,0,0,0,Secondary,Urban,Highes
      135184,184,2175181,6,2,135,5,4,1,1,0,4,0,Higher_than,Urban,Highes
      135201,201,2175181,3,0,135,5,4,0,1,0,3,0,Secondary,Urban,Highes
      136  7,7,388384,1,0,136,15,1,1,1,0,1,0,Secondary,Urban,Highes
      136 32,32,388384,3,2,136,15,1,1,1,1,1,0,Higher_than,Urban,Highes
      136 37,37,388384,1,0,136,15,1,1,0,0,1,0,Secondary,Urban,Highes
      136 43,43,388384,4,2,136,15,1,1,0,0,0,0,Primary,Urban,Highes
      136 53,53,388384,2,0,136,15,1,1,1,0,0,0,Secondary,Urban,Highes
      136 56,56,388384,3,1,136,15,1,1,0,0,0,0,Primary,Urban,Highes
      136 60,60,388384,3,1,136,15,1,1,0,0,0,0,Secondary,Urban,Highes
      136 64,64,388384,3,1,136,15,1,1,1,0,0,0,Primary,Urban,Highes
      136 68,68,388384,6,4,136,15,1,1,1,0,0,0,Secondary,Urban,Highes
      136 71,71,388384,1,0,136,15,1,0,0,0,0,0,Primary,Urban,Highes
      136 87,87,388384,2,0,136,15,1,1,1,1,0,0,Secondary,Urban,Highes
      136 96,96,388384,4,2,136,15,1,1,1,1,1,0,Primary,Urban,Highes
      136104,104,388384,1,0,136,15,1,0,0,0,1,0,Primary,Urban,Highes
      136108,108,388384,4,2,136,15,1,1,1,0,0,0,Primary,Urban,Highes
      136121,121,388384,1,0,136,15,1,0,0,0,0,0,Primary,Urban,Highes
      136126,126,388384,7,1,136,15,1,1,1,1,1,0,Primary,Urban,Highes
      136135,135,388384,5,1,136,15,1,1,0,0,2,0,Primary,Urban,Highes
      136141,141,388384,1,0,136,15,1,0,1,0,0,0,Primary,Urban,Highes
      136145,145,388384,1,0,136,15,1,1,0,0,0,0,Primary,Urban,Highes
      136160,160,388384,3,0,136,15,1,0,1,0,0,0,Primary,Urban,Fourth
      136179,179,388384,6,1,136,15,1,1,0,0,0,0,Primary,Urban,Highes
      136180,180,388384,3,1,136,15,1,1,1,0,0,0,Secondary,Urban,Fourth
      136191,191,388384,4,1,136,15,1,1,1,0,0,0,No_education,Urban,Highes
      136194,194,388384,2,1,136,15,1,0,1,0,0,0,Primary,Urban,Highes
      137  7,7,1342803,4,1,137,12,6,0,1,1,2,0,Secondary,Rural,Middle
      137  9,9,1342803,1,0,137,12,6,0,0,0,0,0,No_education,Rural,Lowest
      137 14,14,1342803,1,0,137,12,6,0,0,0,0,0,Primary,Rural,Middle
      137 17,17,1342803,4,1,137,12,6,0,0,0,1,0,Secondary,Rural,Middle
      137 28,28,1342803,7,2,137,12,6,0,0,0,0,0,Primary,Rural,Lowest
      137 43,43,1342803,2,0,137,12,6,0,0,0,0,0,Primary,Rural,Lowest
      137 64,64,1342803,1,0,137,12,6,0,0,0,0,0,Secondary,Rural,Second
      137 67,67,1342803,8,1,137,12,6,0,0,0,0,0,Primary,Rural,Fourth
      137 69,69,1342803,7,2,137,12,6,0,1,0,0,0,Primary,Rural,Second
      137 73,73,1342803,6,2,137,12,6,0,1,0,0,1,Primary,Rural,Lowest
      137 88,88,1342803,4,0,137,12,6,0,0,0,0,0,Primary,Rural,Lowest
      137 89,89,1342803,6,0,137,12,6,0,0,0,0,1,Primary,Rural,Middle
      137117,117,1342803,5,0,137,12,6,0,1,0,1,0,Higher_than,Rural,Second
      137123,123,1342803,7,1,137,12,6,0,0,0,0,0,Primary,Rural,Lowest
      137128,128,1342803,4,0,137,12,6,0,1,0,3,0,Primary,Rural,Middle
      137145,145,1342803,6,3,137,12,6,0,1,1,0,0,Secondary,Rural,Second
      137147,147,1342803,3,0,137,12,6,0,0,0,0,1,No_education,Rural,Fourth
      137153,153,1342803,7,2,137,12,6,0,0,0,4,1,Primary,Rural,Fourth
      137164,164,1342803,6,2,137,12,6,0,0,0,0,0,Secondary,Rural,Second
      137175,175,1342803,6,2,137,12,6,0,0,0,0,0,Primary,Rural,Lowest
      137188,188,1342803,5,0,137,12,6,0,0,0,0,0,Primary,Rural,Second
      137189,189,1342803,6,2,137,12,6,0,0,0,3,0,Secondary,Rural,Fourth
      137190,190,1342803,6,2,137,12,6,0,1,0,2,0,Primary,Rural,Middle
      137201,201,1342803,7,2,137,12,6,0,0,0,0,0,Primary,Rural,Lowest
      138 19,19,85333,13,1,138,7,8,1,1,0,0,0,Primary,Urban,Middle
      138 25,25,85333,5,2,138,7,8,1,1,1,2,0,Higher_than,Urban,Fourth
      138 30,30,85333,11,1,138,7,8,1,1,1,6,0,Higher_than,Urban,Fourth
      138 34,34,85333,5,3,138,7,8,0,0,0,0,0,Higher_than,Urban,Fourth
      138 41,41,85333,5,1,138,7,8,0,0,0,3,0,No_education,Urban,Middle
      138 42,42,85333,6,3,138,7,8,1,0,0,3,0,Primary,Urban,Highes
      138 45,45,85333,2,0,138,7,8,1,0,0,2,0,Higher_than,Urban,Highes
      138 54,54,85333,6,0,138,7,8,1,0,0,0,0,No_education,Urban,Fourth
      138 83,83,85333,8,0,138,7,8,0,0,0,1,0,No_education,Urban,Lowest
      138 86,86,85333,2,0,138,7,8,1,0,0,1,0,No_education,Urban,Highes
      138 89,89,85333,9,1,138,7,8,1,0,0,3,0,Secondary,Urban,Fourth
      138 90,90,85333,7,0,138,7,8,1,0,0,2,0,No_education,Urban,Fourth
      138 98,98,85333,6,2,138,7,8,1,0,0,1,0,Secondary,Urban,Highes
      138122,122,85333,3,1,138,7,8,1,1,1,2,0,No_education,Urban,Highes
      138128,128,85333,8,1,138,7,8,0,1,1,3,0,Primary,Urban,Second
      138134,134,85333,6,2,138,7,8,0,1,1,3,0,No_education,Urban,Highes
      138164,164,85333,10,0,138,7,8,1,0,0,3,0,No_education,Urban,Fourth
      138171,171,85333,7,0,138,7,8,1,1,1,3,0,Higher_than,Urban,Highes
      138179,179,85333,5,1,138,7,8,1,1,1,4,0,No_education,Urban,Highes
      138200,200,85333,6,1,138,7,8,1,0,0,2,0,No_education,Urban,Highes
      139 14,14,532042,1,0,139,9,5,0,1,1,1,0,Secondary,Urban,Highes
      139 16,16,532042,2,0,139,9,5,0,1,1,2,0,Primary,Urban,Highes
      139 18,18,532042,7,1,139,9,5,0,1,1,3,0,Secondary,Urban,Highes
      139 40,40,532042,4,1,139,9,5,0,1,1,2,0,Secondary,Urban,Highes
      139 46,46,532042,3,1,139,9,5,0,1,0,1,0,Secondary,Urban,Highes
      139 61,61,532042,12,3,139,9,5,0,1,1,2,0,No_education,Urban,Fourth
      139 65,65,532042,2,0,139,9,5,0,1,0,1,0,Primary,Urban,Fourth
      139 67,67,532042,6,0,139,9,5,1,1,1,3,0,Secondary,Urban,Highes
      139108,108,532042,2,0,139,9,5,0,0,0,1,0,Primary,Urban,Highes
      139122,122,532042,4,2,139,9,5,0,0,0,1,0,Primary,Urban,Fourth
      139125,125,532042,3,0,139,9,5,0,0,0,1,0,Secondary,Urban,Highes
      139133,133,532042,2,0,139,9,5,0,1,0,0,0,Secondary,Urban,Highes
      139136,136,532042,9,2,139,9,5,0,1,0,1,0,Primary,Urban,Highes
      139142,142,532042,4,0,139,9,5,1,1,1,2,0,Primary,Urban,Highes
      139149,149,532042,2,0,139,9,5,0,1,1,1,0,Secondary,Urban,Highes
      139153,153,532042,2,0,139,9,5,0,0,0,1,0,Primary,Urban,Highes
      139166,166,532042,3,0,139,9,5,0,1,1,2,0,Secondary,Urban,Highes
      139168,168,532042,3,1,139,9,5,0,0,0,1,0,Primary,Urban,Highes
      139174,174,532042,3,1,139,9,5,0,1,1,2,0,Primary,Urban,Highes
      139189,189,532042,4,2,139,9,5,1,1,0,2,0,Secondary,Urban,Highes
      139198,198,532042,4,1,139,9,5,0,1,1,1,0,Higher_than,Urban,Fourth
      139201,201,532042,3,1,139,9,5,0,1,1,1,0,Primary,Urban,Fourth
      140  1,1,224856,6,2,140,14,7,0,0,0,0,0,Primary,Rural,Lowest
      140  5,5,224856,9,1,140,14,7,0,0,0,2,0,Secondary,Rural,Second
      140 20,20,224856,7,1,140,14,7,0,1,1,1,0,Primary,Rural,Lowest
      140 25,25,224856,8,1,140,14,7,0,0,0,3,0,Primary,Rural,Lowest
      140 26,26,224856,9,2,140,14,7,0,1,0,0,0,Primary,Rural,Lowest
      140 27,27,224856,3,1,140,14,7,0,1,1,1,0,Secondary,Rural,Lowest
      140 28,28,224856,6,1,140,14,7,0,0,0,2,0,Secondary,Rural,Fourth
      140 37,37,224856,6,2,140,14,7,0,0,0,2,0,No_education,Rural,Second
      140 62,62,224856,8,2,140,14,7,0,0,0,2,0,Primary,Rural,Lowest
      140 65,65,224856,6,1,140,14,7,0,0,0,2,0,Primary,Rural,Lowest
      140 67,67,224856,6,0,140,14,7,0,0,0,2,0,Primary,Rural,Lowest
      140 70,70,224856,5,2,140,14,7,0,0,0,2,0,Primary,Rural,Lowest
      140 88,88,224856,5,3,140,14,7,0,1,1,2,0,Primary,Rural,Lowest
      140 91,91,224856,2,0,140,14,7,0,0,0,3,0,No_education,Rural,Lowest
      140 98,98,224856,7,1,140,14,7,0,0,0,2,0,No_education,Rural,Second
      140102,102,224856,4,2,140,14,7,0,1,1,1,0,Primary,Rural,Second
      140118,118,224856,6,3,140,14,7,0,1,1,2,0,Secondary,Rural,Second
      140127,127,224856,2,0,140,14,7,0,0,0,0,0,Secondary,Rural,Lowest
      140131,131,224856,5,2,140,14,7,0,0,0,2,0,Primary,Rural,Lowest
      140142,142,224856,7,3,140,14,7,0,0,0,2,0,Secondary,Rural,Lowest
      140152,152,224856,5,2,140,14,7,0,0,0,2,0,Primary,Rural,Middle
      140159,159,224856,6,3,140,14,7,0,0,0,2,0,Primary,Rural,Lowest
      140167,167,224856,2,0,140,14,7,0,0,0,0,0,No_education,Rural,Second
      140174,174,224856,6,2,140,14,7,0,0,0,2,0,Secondary,Rural,Lowest
      140187,187,224856,6,2,140,14,7,0,0,0,2,0,Primary,Rural,Second
      141  7,7,649180,3,0,141,2,2,0,1,1,0,0,No_education,Rural,Middle
      141  9,9,649180,8,2,141,2,2,0,0,0,0,0,No_education,Rural,Middle
      141 10,10,649180,3,0,141,2,2,0,1,0,0,0,Primary,Rural,Middle
      141 18,18,649180,6,0,141,2,2,0,0,0,0,0,Primary,Rural,Middle
      141 25,25,649180,3,1,141,2,2,0,1,0,1,0,Secondary,Rural,Second
      141 35,35,649180,9,2,141,2,2,0,0,0,0,0,Primary,Rural,Middle
      141 49,49,649180,1,0,141,2,2,0,1,1,0,0,Secondary,Rural,Middle
      141 52,52,649180,5,2,141,2,2,0,0,0,1,0,Primary,Rural,Middle
      141 56,56,649180,5,1,141,2,2,0,1,0,0,0,Secondary,Rural,Middle
      141 71,71,649180,2,0,141,2,2,0,1,0,0,0,No_education,Rural,Fourth
      141 72,72,649180,3,2,141,2,2,0,0,0,0,0,Primary,Rural,Fourth
      141 89,89,649180,2,0,141,2,2,0,1,1,2,0,Secondary,Rural,Middle
      141105,105,649180,6,1,141,2,2,0,0,0,0,0,Primary,Rural,Lowest
      141108,108,649180,2,0,141,2,2,0,1,0,0,0,Secondary,Rural,Middle
      141113,113,649180,4,0,141,2,2,0,0,0,0,0,No_education,Rural,Fourth
      141114,114,649180,2,0,141,2,2,0,0,0,0,0,No_education,Rural,Fourth
      141116,116,649180,8,2,141,2,2,0,0,0,0,0,Primary,Rural,Fourth
      141130,130,649180,4,0,141,2,2,0,0,0,0,0,Primary,Rural,Middle
      141135,135,649180,6,0,141,2,2,0,0,0,0,0,Primary,Rural,Fourth
      141142,142,649180,1,0,141,2,2,0,1,0,0,0,No_education,Rural,Middle
      141149,149,649180,2,0,141,2,2,0,1,0,0,0,Primary,Rural,Fourth
      141176,176,649180,7,0,141,2,2,0,1,0,0,0,Primary,Rural,Fourth
      141181,181,649180,3,0,141,2,2,0,1,0,0,0,Primary,Rural,Second
      141191,191,649180,3,1,141,2,2,0,1,0,0,0,Secondary,Rural,Second
      141197,197,649180,5,0,141,2,2,0,0,0,0,0,Primary,Rural,Fourth
      142  2,2,652420,6,0,142,15,1,1,0,0,0,0,Higher_than,Urban,Highes
      142 15,15,652420,1,0,142,15,1,1,0,0,1,0,Higher_than,Urban,Highes
      142 33,33,652420,4,0,142,15,1,1,1,0,2,0,Higher_than,Urban,Highes
      142 48,48,652420,3,1,142,15,1,1,1,0,0,0,Higher_than,Urban,Highes
      142 52,52,652420,4,1,142,15,1,1,1,0,0,0,Higher_than,Urban,Highes
      142 55,55,652420,8,0,142,15,1,1,1,0,3,0,Primary,Urban,Highes
      142 59,59,652420,5,1,142,15,1,1,1,0,5,1,Primary,Urban,Highes
      142 60,60,652420,1,0,142,15,1,1,0,0,1,1,Primary,Urban,Highes
      142 80,80,652420,2,0,142,15,1,1,0,0,1,0,Secondary,Urban,Highes
      142 89,89,652420,1,0,142,15,1,1,1,0,4,0,Higher_than,Urban,Highes
      142 97,97,652420,4,0,142,15,1,1,1,0,0,0,Higher_than,Urban,Highes
      142104,104,652420,2,0,142,15,1,1,1,0,1,0,Higher_than,Urban,Highes
      142108,108,652420,3,1,142,15,1,1,1,0,2,0,Higher_than,Urban,Highes
      142111,111,652420,2,0,142,15,1,1,1,0,2,0,Higher_than,Urban,Highes
      142126,126,652420,1,0,142,15,1,1,0,0,0,0,Higher_than,Urban,Highes
      142129,129,652420,4,2,142,15,1,1,1,0,1,0,Higher_than,Urban,Highes
      142132,132,652420,3,0,142,15,1,1,0,0,2,0,Higher_than,Urban,Highes
      142137,137,652420,3,0,142,15,1,1,1,0,3,0,Higher_than,Urban,Highes
      142138,138,652420,2,0,142,15,1,0,1,0,0,0,Secondary,Urban,Highes
      142140,140,652420,1,0,142,15,1,1,1,1,2,0,Higher_than,Urban,Highes
      142158,158,652420,4,0,142,15,1,1,1,0,0,0,Secondary,Urban,Highes
      142184,184,652420,4,1,142,15,1,1,0,0,2,0,Higher_than,Urban,Highes
      143  2,2,40286,1,0,143,15,1,1,1,0,1,0,Higher_than,Urban,Highes
      143 14,14,40286,2,0,143,15,1,1,0,0,1,0,Secondary,Urban,Highes
      143 28,28,40286,3,1,143,15,1,1,1,0,1,0,Primary,Urban,Fourth
      143 30,30,40286,3,1,143,15,1,1,1,1,2,0,Higher_than,Urban,Highes
      143 31,31,40286,2,0,143,15,1,1,0,0,0,0,Primary,Urban,Highes
      143 35,35,40286,4,0,143,15,1,1,1,0,2,0,Higher_than,Urban,Highes
      143 42,42,40286,2,0,143,15,1,1,0,0,1,0,Higher_than,Urban,Highes
      143 49,49,40286,1,0,143,15,1,1,1,0,1,0,Higher_than,Urban,Highes
      143 59,59,40286,3,1,143,15,1,1,1,0,1,0,Higher_than,Urban,Highes
      143 64,64,40286,2,0,143,15,1,1,0,0,1,0,Higher_than,Urban,Highes
      143 75,75,40286,6,1,143,15,1,1,1,0,2,0,Secondary,Urban,Highes
      143 89,89,40286,4,2,143,15,1,1,0,0,1,0,Secondary,Urban,Highes
      143107,107,40286,2,0,143,15,1,1,1,0,2,0,Higher_than,Urban,Highes
      143111,111,40286,4,0,143,15,1,1,1,1,1,0,Primary,Urban,Highes
      143131,131,40286,2,0,143,15,1,1,1,0,2,0,Higher_than,Urban,Highes
      143159,159,40286,3,1,143,15,1,1,0,0,1,0,Higher_than,Urban,Highes
      143163,163,40286,2,0,143,15,1,1,1,0,2,0,Higher_than,Urban,Highes
      143166,166,40286,1,0,143,15,1,1,1,0,0,0,Secondary,Urban,Highes
      143193,193,40286,2,0,143,15,1,1,1,0,2,0,Higher_than,Urban,Highes
      144  8,8,812865,2,0,144,3,3,1,1,0,3,0,Secondary,Urban,Highes
      144 10,10,812865,4,1,144,3,3,0,0,0,2,0,No_education,Urban,Fourth
      144 16,16,812865,3,1,144,3,3,1,1,1,2,0,Higher_than,Urban,Highes
      144 23,23,812865,1,0,144,3,3,0,0,0,0,0,Secondary,Urban,Highes
      144 40,40,812865,7,2,144,3,3,0,0,0,0,0,Primary,Urban,Fourth
      144 44,44,812865,5,0,144,3,3,0,1,1,0,0,No_education,Urban,Middle
      144 47,47,812865,2,0,144,3,3,1,1,1,0,0,No_education,Urban,Highes
      144 50,50,812865,2,0,144,3,3,0,0,0,1,0,Primary,Urban,Highes
      144 67,67,812865,4,0,144,3,3,0,0,0,1,0,Primary,Urban,Fourth
      144 74,74,812865,4,1,144,3,3,0,0,0,3,0,Primary,Urban,Highes
      144 79,79,812865,1,0,144,3,3,0,0,0,1,0,Secondary,Urban,Highes
      144 86,86,812865,1,0,144,3,3,1,1,1,1,0,Secondary,Urban,Highes
      144 88,88,812865,3,0,144,3,3,1,0,0,2,0,Secondary,Urban,Highes
      144 96,96,812865,3,1,144,3,3,0,1,1,2,0,Secondary,Urban,Highes
      144103,103,812865,3,1,144,3,3,0,1,1,3,0,Secondary,Urban,Highes
      144107,107,812865,1,0,144,3,3,0,1,1,0,0,Primary,Urban,Highes
      144119,119,812865,4,0,144,3,3,1,1,1,2,0,Higher_than,Urban,Fourth
      144122,122,812865,1,0,144,3,3,0,0,0,0,0,Secondary,Urban,Highes
      144125,125,812865,7,2,144,3,3,0,0,0,2,0,Primary,Urban,Fourth
      144142,142,812865,1,0,144,3,3,0,0,0,0,0,Secondary,Urban,Highes
      144157,157,812865,7,2,144,3,3,0,1,1,0,0,Primary,Urban,Middle
      144170,170,812865,1,0,144,3,3,0,0,0,0,0,Primary,Urban,Highes
      144173,173,812865,1,0,144,3,3,1,1,1,0,0,Secondary,Urban,Highes
      144181,181,812865,5,0,144,3,3,0,0,0,3,0,Primary,Urban,Highes
      144197,197,812865,2,0,144,3,3,0,0,0,2,0,No_education,Urban,Second
      145  9,9,1920929,4,1,145,9,5,1,1,1,3,0,Higher_than,Urban,Highes
      145 19,19,1920929,2,0,145,9,5,1,1,1,3,0,Secondary,Urban,Highes
      145 25,25,1920929,3,0,145,9,5,1,0,0,2,0,Higher_than,Urban,Highes
      145 29,29,1920929,3,0,145,9,5,1,1,0,3,0,Primary,Urban,Highes
      145 35,35,1920929,3,1,145,9,5,1,1,1,4,0,Higher_than,Urban,Highes
      145 48,48,1920929,1,0,145,9,5,1,1,0,3,0,Primary,Urban,Highes
      145 55,55,1920929,6,3,145,9,5,0,1,1,3,0,Primary,Urban,Highes
      145 64,64,1920929,4,0,145,9,5,1,1,1,2,0,Higher_than,Urban,Highes
      145 71,71,1920929,4,0,145,9,5,1,1,1,0,0,Higher_than,Urban,Highes
      145 80,80,1920929,5,1,145,9,5,1,1,1,5,0,Higher_than,Urban,Highes
      145 97,97,1920929,5,1,145,9,5,1,1,0,3,0,Higher_than,Urban,Highes
      145 99,99,1920929,6,1,145,9,5,1,1,0,4,0,Secondary,Urban,Highes
      145102,102,1920929,5,0,145,9,5,1,1,0,4,0,Higher_than,Urban,Highes
      145107,107,1920929,5,1,145,9,5,1,1,1,6,0,Higher_than,Urban,Highes
      145112,112,1920929,4,1,145,9,5,1,1,1,3,0,Secondary,Urban,Highes
      145121,121,1920929,2,0,145,9,5,1,1,0,3,0,Secondary,Urban,Highes
      145149,149,1920929,2,0,145,9,5,1,1,1,2,0,Higher_than,Urban,Highes
      145151,151,1920929,1,0,145,9,5,1,0,0,1,0,Higher_than,Urban,Highes
      145162,162,1920929,4,2,145,9,5,0,1,1,1,0,Secondary,Urban,Highes
      145170,170,1920929,3,1,145,9,5,1,1,0,2,0,Higher_than,Urban,Highes
      145178,178,1920929,3,0,145,9,5,1,1,1,3,0,Secondary,Urban,Highes
      145188,188,1920929,3,0,145,9,5,1,1,0,2,1,Higher_than,Urban,Highes
      145190,190,1920929,3,0,145,9,5,1,1,1,2,0,Higher_than,Urban,Highes
      145192,192,1920929,5,1,145,9,5,1,1,1,3,0,Higher_than,Urban,Highes
      146 10,10,804213,6,1,146,14,7,1,0,0,2,0,Secondary,Rural,Fourth
      146 22,22,804213,4,1,146,14,7,0,0,0,1,0,Primary,Rural,Second
      146 29,29,804213,5,1,146,14,7,0,0,0,0,0,No_education,Rural,Second
      146 35,35,804213,2,0,146,14,7,0,0,0,1,0,Secondary,Rural,Second
      146 37,37,804213,4,0,146,14,7,0,0,0,2,0,Secondary,Rural,Second
      146 43,43,804213,1,0,146,14,7,1,1,1,1,0,Secondary,Rural,Highes
      146 64,64,804213,2,0,146,14,7,0,0,0,0,0,No_education,Rural,Lowest
      146108,108,804213,1,0,146,14,7,0,0,0,0,0,Primary,Rural,Fourth
      146114,114,804213,1,0,146,14,7,0,0,0,0,0,Primary,Rural,Lowest
      146120,120,804213,7,1,146,14,7,0,0,0,1,0,No_education,Rural,Second
      146131,131,804213,4,0,146,14,7,0,1,0,1,0,Secondary,Rural,Fourth
      146140,140,804213,3,0,146,14,7,0,0,0,0,0,Secondary,Rural,Middle
      146142,142,804213,1,0,146,14,7,0,0,0,0,0,Secondary,Rural,Highes
      146144,144,804213,3,0,146,14,7,1,1,1,3,0,Primary,Rural,Highes
      146146,146,804213,3,0,146,14,7,1,1,1,2,0,Higher_than,Rural,Fourth
      146151,151,804213,3,0,146,14,7,0,0,0,1,0,Secondary,Rural,Fourth
      146155,155,804213,4,0,146,14,7,1,0,0,2,0,Higher_than,Rural,Highes
      146169,169,804213,3,0,146,14,7,0,1,1,2,0,Secondary,Rural,Highes
      146171,171,804213,3,1,146,14,7,0,0,0,0,0,Primary,Rural,Highes
      146174,174,804213,6,2,146,14,7,0,0,0,3,0,Primary,Rural,Second
      146189,189,804213,9,1,146,14,7,1,1,0,1,0,Secondary,Rural,Fourth
      146194,194,804213,5,0,146,14,7,0,0,0,0,0,Primary,Rural,Second
      147 11,11,404489,5,2,147,3,3,0,0,0,2,0,Primary,Urban,Fourth
      147 17,17,404489,9,3,147,3,3,0,0,0,1,0,No_education,Urban,Second
      147 46,46,404489,5,1,147,3,3,0,0,0,4,0,No_education,Urban,Fourth
      147 54,54,404489,7,3,147,3,3,0,0,0,2,0,No_education,Urban,Second
      147 56,56,404489,2,0,147,3,3,0,0,0,0,0,Primary,Urban,Fourth
      147 70,70,404489,8,2,147,3,3,0,0,0,4,0,Primary,Urban,Middle
      147 74,74,404489,6,0,147,3,3,0,0,0,4,0,Secondary,Urban,Fourth
      147 85,85,404489,1,0,147,3,3,0,1,1,1,0,Higher_than,Urban,Fourth
      147 88,88,404489,4,1,147,3,3,0,0,0,2,0,Primary,Urban,Middle
      147 89,89,404489,2,0,147,3,3,0,0,0,1,0,Primary,Urban,Fourth
      147100,100,404489,9,2,147,3,3,0,0,0,6,0,Secondary,Urban,Fourth
      147107,107,404489,5,1,147,3,3,0,1,1,4,0,Higher_than,Urban,Highes
      147109,109,404489,9,2,147,3,3,0,1,1,2,0,Secondary,Urban,Middle
      147111,111,404489,8,2,147,3,3,0,0,0,4,0,Primary,Urban,Second
      147123,123,404489,4,0,147,3,3,0,0,0,2,1,No_education,Urban,Second
      147132,132,404489,6,0,147,3,3,0,0,0,3,0,Secondary,Urban,Highes
      147133,133,404489,6,2,147,3,3,0,0,0,0,0,Secondary,Urban,Middle
      147144,144,404489,4,2,147,3,3,0,0,0,0,0,Primary,Urban,Fourth
      147146,146,404489,3,1,147,3,3,0,0,0,4,0,No_education,Urban,Fourth
      147147,147,404489,2,0,147,3,3,0,0,0,3,0,Primary,Urban,Fourth
      147149,149,404489,9,3,147,3,3,0,0,0,3,0,Primary,Urban,Second
      147150,150,404489,5,0,147,3,3,0,1,0,4,0,Higher_than,Urban,Highes
      147162,162,404489,5,2,147,3,3,0,0,0,3,0,Primary,Urban,Fourth
      147165,165,404489,6,1,147,3,3,0,0,0,3,0,Primary,Urban,Fourth
      147185,185,404489,8,2,147,3,3,0,0,0,5,0,No_education,Urban,Second
      148  6,6,994470,8,2,148,4,3,0,0,0,0,0,No_education,Rural,Lowest
      148 15,15,994470,9,0,148,4,3,0,0,0,7,0,Primary,Rural,Second
      148 21,21,994470,3,2,148,4,3,0,0,0,0,0,Primary,Rural,Middle
      148 24,24,994470,4,2,148,4,3,0,1,0,0,0,Primary,Rural,Lowest
      148 29,29,994470,7,2,148,4,3,0,0,0,2,0,Primary,Rural,Lowest
      148 32,32,994470,4,0,148,4,3,0,0,0,1,0,No_education,Rural,Lowest
      148 36,36,994470,6,0,148,4,3,0,0,0,4,0,No_education,Rural,Lowest
      148 37,37,994470,4,1,148,4,3,0,0,0,2,0,Primary,Rural,Second
      148 52,52,994470,6,1,148,4,3,0,0,0,4,0,Primary,Rural,Lowest
      148 53,53,994470,1,0,148,4,3,0,0,0,1,0,No_education,Rural,Middle
      148 67,67,994470,3,2,148,4,3,0,0,0,1,0,No_education,Rural,Lowest
      148 71,71,994470,4,2,148,4,3,0,0,0,2,0,No_education,Rural,Lowest
      148 73,73,994470,6,2,148,4,3,0,0,0,2,0,Primary,Rural,Lowest
      148103,103,994470,2,0,148,4,3,0,0,0,1,0,No_education,Rural,Lowest
      148112,112,994470,7,2,148,4,3,0,0,0,2,0,Primary,Rural,Lowest
      148123,123,994470,9,4,148,4,3,0,0,0,2,0,No_education,Rural,Lowest
      148128,128,994470,5,0,148,4,3,0,0,0,2,0,Primary,Rural,Lowest
      148130,130,994470,8,0,148,4,3,0,0,0,3,0,No_education,Rural,Lowest
      148143,143,994470,3,1,148,4,3,0,1,0,3,0,Secondary,Rural,Middle
      148149,149,994470,5,0,148,4,3,0,0,0,2,0,No_education,Rural,Lowest
      148153,153,994470,3,1,148,4,3,0,0,0,0,0,Primary,Rural,Second
      148169,169,994470,4,0,148,4,3,0,1,1,4,0,Secondary,Rural,Second
      148178,178,994470,10,2,148,4,3,0,0,0,2,0,No_education,Rural,Lowest
      148189,189,994470,12,3,148,4,3,0,0,0,0,0,No_education,Rural,Lowest
      148193,193,994470,2,1,148,4,3,0,0,0,1,0,No_education,Rural,Lowest
      149  6,6,306360,3,0,149,15,1,1,1,1,2,0,Higher_than,Urban,Highes
      149  7,7,306360,1,0,149,15,1,1,1,0,0,0,Secondary,Urban,Highes
      149 12,12,306360,3,1,149,15,1,1,1,0,1,0,Secondary,Urban,Highes
      149 23,23,306360,4,2,149,15,1,1,1,0,1,0,Secondary,Urban,Highes
      149 28,28,306360,1,0,149,15,1,1,0,0,0,0,Secondary,Urban,Highes
      149 38,38,306360,1,0,149,15,1,1,1,0,1,0,Higher_than,Urban,Highes
      149 45,45,306360,3,1,149,15,1,1,0,0,1,0,Secondary,Urban,Highes
      149 52,52,306360,2,0,149,15,1,1,1,0,1,0,Higher_than,Urban,Highes
      149 59,59,306360,2,0,149,15,1,1,0,0,0,0,Higher_than,Urban,Highes
      149 67,67,306360,1,0,149,15,1,1,1,0,0,0,Higher_than,Urban,Highes
      149 90,90,306360,4,2,149,15,1,1,0,0,1,0,Higher_than,Urban,Highes
      149 91,91,306360,1,0,149,15,1,1,1,0,0,0,Higher_than,Urban,Highes
      149 92,92,306360,2,0,149,15,1,1,1,0,0,0,Higher_than,Urban,Highes
